GeneIdx,PercentGeneCovered,AverageKMerDepth
>MEG_1224|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|BEPD,12.73344651952462%,0.1273344651952462
>MEG_1225|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|BEPE,3.949044585987261%,0.03949044585987261
>MEG_1226|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|BEPF,21.803278688524593%,0.2180327868852459
>MEG_1227|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|BEPG,0.1869741352446245%,0.001869741352446245
>MEG_1228|Drugs|betalactams|Class_A_betalactamases|BES,0.8111239860950173%,0.012746234067207415
>MEG_1229|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|BEXA,5.47112462006079%,0.0911854103343465
>MEG_122|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,9.461966604823747%,0.1150278293135436
>MEG_1230|Metals|Iron_resistance|Iron_resistance_protein|BFRA,26.07758620689655%,0.2823275862068966
>MEG_1231|Metals|Copper_resistance|Copper_resistance_regulator|BHSA,53.30578512396694%,0.5330578512396694
>MEG_1232|Drugs|betalactams|Class_A_betalactamases|BIC,15.765247410817032%,0.15765247410817032
>MEG_1233|Drugs|betalactams|Class_C_betalactamases|BIL,14.513274336283185%,0.14513274336283186
>MEG_1234|Drugs|betalactams|Class_B_betalactamases|BJP1,1.9562715765247412%,0.019562715765247412
>MEG_1235|Drugs|betalactams|Class_B_betalactamases|BJP1,14.959723820483314%,0.14959723820483314
>MEG_1236|Drugs|betalactams|Class_A_betalactamases|BKC,1.9122609673790776%,0.019122609673790775
>MEG_1237|Drugs|betalactams|Class_A_betalactamases|BLA1,1.5317286652078774%,0.015317286652078774
>MEG_1238|Drugs|betalactams|Class_B_betalactamases|BLA2,11.390728476821192%,0.1880794701986755
>MEG_1239|Drugs|betalactams|Class_A_betalactamases|BLAA,2.761795166858458%,0.02761795166858458
>MEG_123|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,1.1764705882352942%,0.011764705882352941
>MEG_1240|Drugs|betalactams|Class_A_betalactamases|BLAA,15.35796766743649%,0.1535796766743649
>MEG_1241|Drugs|betalactams|Class_A_betalactamases|BLAA,14.729574223245109%,0.1472957422324511
>MEG_1242|Drugs|betalactams|Class_A_betalactamases|BLAA,4.295154185022026%,0.042951541850220265
>MEG_1243|Drugs|betalactams|Class_A_betalactamases|BLAA,13.992172211350292%,0.13992172211350293
>MEG_1244|Drugs|betalactams|Class_A_betalactamases|BLAA,3.389830508474576%,0.03389830508474576
>MEG_1245|Drugs|betalactams|Class_A_betalactamases|BLAA,14.154200230149597%,0.15420023014959724
>MEG_1246|Drugs|betalactams|Class_A_betalactamases|BLAA,14.840637450199203%,0.14840637450199204
>MEG_1247|Drugs|betalactams|Class_A_betalactamases|BLAA,1.2708498808578237%,0.012708498808578236
>MEG_1248|Drugs|betalactams|Class_A_betalactamases|BLAA,14.729574223245109%,0.1472957422324511
>MEG_124|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,27.695560253699792%,0.2769556025369979
>MEG_1250|Drugs|betalactams|Class_B_betalactamases|BLAB,0.4935834155972359%,0.004935834155972359
>MEG_1251|Drugs|betalactams|Class_B_betalactamases|BLAB,47.275204359673026%,0.5449591280653951
>MEG_1252|Drugs|betalactams|Class_B_betalactamases|BLAB,3.4059945504087197%,0.0340599455040872
>MEG_1253|Drugs|betalactams|Class_B_betalactamases|BLAB,7.084468664850137%,0.07084468664850137
>MEG_1254|Drugs|betalactams|Class_B_betalactamases|BLAB,1.5047879616963065%,0.015047879616963064
>MEG_1256|Drugs|betalactams|Class_B_betalactamases|BLAB,3.2697547683923704%,0.0326975476839237
>MEG_1257|Drugs|betalactams|Class_B_betalactamases|BLAB,4.087193460490464%,0.04087193460490463
>MEG_1258|Drugs|betalactams|Class_B_betalactamases|BLAB,11.21751025991792%,0.16279069767441862
>MEG_1259|Drugs|betalactams|Class_B_betalactamases|BLAB,16.212534059945504%,0.16212534059945505
>MEG_125|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,1.2987012987012987%,0.012987012987012988
>MEG_1260|Drugs|betalactams|Class_B_betalactamases|BLAB,4.35967302452316%,0.043596730245231606
>MEG_1261|Drugs|betalactams|Class_B_betalactamases|BLAB,3.8147138964577656%,0.03814713896457766
>MEG_1262|Drugs|betalactams|Class_B_betalactamases|BLAB,16.27906976744186%,0.16279069767441862
>MEG_1263|Drugs|betalactams|Class_B_betalactamases|BLAB,11.76470588235294%,0.17920656634746923
>MEG_1264|Drugs|betalactams|Class_B_betalactamases|BLAB,1.915184678522572%,0.019151846785225718
>MEG_1265|Drugs|betalactams|Class_B_betalactamases|BLAB,16.164383561643834%,0.16164383561643836
>MEG_1266|Drugs|betalactams|Class_B_betalactamases|BLAB,0.2724795640326975%,0.0027247956403269754
>MEG_1267|Drugs|betalactams|Class_B_betalactamases|BLAB,21.88782489740082%,0.22298221614227087
>MEG_1268|Drugs|betalactams|Class_B_betalactamases|BLAB,11.716621253405995%,0.17302452316076294
>MEG_1269|Drugs|betalactams|Class_B_betalactamases|BLAB,4.904632152588556%,0.04904632152588556
>MEG_126|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,5.936920222634509%,0.059369202226345084
>MEG_1270|Drugs|betalactams|Class_C_betalactamases|BLAC,6.95807314897413%,0.10883140053523639
>MEG_1271|Drugs|betalactams|Class_C_betalactamases|BLAC,1.8340611353711789%,0.01834061135371179
>MEG_1272|Drugs|betalactams|Class_A_betalactamases|BLACRP,0.23094688221709006%,0.0023094688221709007
>MEG_1275|Drugs|betalactams|Class_C_betalactamases|BLAEC,10.644007155635062%,0.10644007155635063
>MEG_1276|Drugs|betalactams|Class_C_betalactamases|BLAEC,4.203935599284437%,0.04203935599284436
>MEG_1277|Drugs|betalactams|Class_C_betalactamases|BLAEC,4.561717352415027%,0.04561717352415027
>MEG_1279|Drugs|betalactams|Class_C_betalactamases|BLAEC,2.862254025044723%,0.028622540250447227
>MEG_127|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,5.936920222634509%,0.059369202226345084
>MEG_1280|Drugs|betalactams|Class_C_betalactamases|BLAEC,1.520572450805009%,0.01520572450805009
>MEG_1281|Drugs|betalactams|Class_C_betalactamases|BLAEC,1.1627906976744187%,0.011627906976744186
>MEG_1282|Drugs|betalactams|Class_C_betalactamases|BLAEC,19.94633273703041%,0.21198568872987478
>MEG_1283|Drugs|betalactams|Class_C_betalactamases|BLAEC,10.912343470483005%,0.10912343470483005
>MEG_1284|Drugs|betalactams|Class_C_betalactamases|BLAEC,5.903398926654741%,0.06440071556350627
>MEG_1285|Drugs|betalactams|Class_B_betalactamases|BLAECM,0.33482142857142855%,0.0033482142857142855
>MEG_1286|Drugs|betalactams|Class_A_betalactamases|BLAF,13.693901035673187%,0.13693901035673187
>MEG_1287|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,6.575342465753424%,0.06575342465753424
>MEG_1288|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,1.3245033112582782%,0.013245033112582781
>MEG_1289|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,34.24657534246575%,0.35342465753424657
>MEG_128|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.927643784786642%,0.00927643784786642
>MEG_1290|Drugs|betalactams|Class_A_betalactamases|BLAL,13.513513513513514%,0.13513513513513514
>MEG_1291|Drugs|betalactams|Class_A_betalactamases|BLAL,0.2079002079002079%,0.002079002079002079
>MEG_1292|Drugs|betalactams|Class_A_betalactamases|BLAL,0.7276507276507277%,0.007276507276507277
>MEG_1293|Drugs|betalactams|Class_A_betalactamases|BLAP,13.766519823788546%,0.13766519823788545
>MEG_1294|Drugs|betalactams|Class_A_betalactamases|BLAP,0.7709251101321586%,0.007709251101321586
>MEG_1295|Drugs|betalactams|Class_A_betalactamases|BLAPAM,1.179245283018868%,0.01179245283018868
>MEG_1296|Drugs|betalactams|Class_B_betalactamases|BLAPLA,14.069767441860465%,0.14069767441860465
>MEG_1297|Drugs|betalactams|Class_B_betalactamases|BLAPLA,16.27906976744186%,0.16395348837209303
>MEG_1298|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,0.622876557191393%,0.00622876557191393
>MEG_1300|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,1.320321469575201%,0.01320321469575201
>MEG_1301|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,0.5166475315729048%,0.005166475315729047
>MEG_1302|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,1.2055109070034442%,0.012055109070034443
>MEG_1303|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,2.627070245573958%,0.026270702455739578
>MEG_1304|Drugs|betalactams|Class_A_betalactamases|BLAS,2.3094688221709005%,0.023094688221709007
>MEG_1305|Drugs|betalactams|Class_A_betalactamases|BLASGM,1.0940919037199124%,0.010940919037199124
>MEG_1306|Drugs|betalactams|Class_A_betalactamases|BLASGM,13.238512035010942%,0.1323851203501094
>MEG_1308|Drugs|betalactams|Class_A_betalactamases|BLASGM,12.947368421052632%,0.1431578947368421
>MEG_1309|Drugs|betalactams|Class_A_betalactamases|BLASGM,4.870466321243523%,0.04870466321243523
>MEG_130|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,2.0408163265306123%,0.02040816326530612
>MEG_1310|Drugs|betalactams|Class_A_betalactamases|BLASGM,1.1398963730569949%,0.011398963730569948
>MEG_1311|Drugs|betalactams|Class_A_betalactamases|BLASGM,13.367875647668392%,0.13367875647668392
>MEG_1312|Drugs|betalactams|Class_A_betalactamases|BLASGM,1.4130434782608696%,0.014130434782608696
>MEG_1313|Drugs|betalactams|Class_A_betalactamases|BLASME,13.578826237054084%,0.13578826237054084
>MEG_1314|Drugs|betalactams|Class_A_betalactamases|BLASME,23.014959723820482%,0.23475258918296893
>MEG_1315|Drugs|betalactams|Class_A_betalactamases|BLASME,2.8768699654775602%,0.03452243958573072
>MEG_1316|Drugs|betalactams|Class_A_betalactamases|BLASME,13.578826237054084%,0.13578826237054084
>MEG_1319|Drugs|betalactams|Class_A_betalactamases|BLASME,23.17991631799163%,0.30711297071129706
>MEG_131|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,25.97402597402597%,0.2912801484230056
>MEG_1320|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.216867469879519%,0.14216867469879518
>MEG_1321|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.216867469879519%,0.14216867469879518
>MEG_1322|Drugs|betalactams|Class_A_betalactamases|BLAZ,3.349282296650718%,0.03349282296650718
>MEG_1323|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.7942583732057416%,0.017942583732057416
>MEG_1324|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.7228915662650602%,0.007228915662650603
>MEG_1325|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.9638554216867471%,0.00963855421686747
>MEG_1326|Drugs|betalactams|Class_A_betalactamases|BLAZ,15.542168674698795%,0.15542168674698795
>MEG_1327|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.3253012048192772%,0.01325301204819277
>MEG_1328|Drugs|betalactams|Class_A_betalactamases|BLAZ,3.734939759036145%,0.043373493975903614
>MEG_1329|Drugs|betalactams|Class_A_betalactamases|BLAZ,3.614457831325301%,0.03614457831325301
>MEG_1330|Drugs|betalactams|Class_A_betalactamases|BLAZ,4.096385542168675%,0.04096385542168675
>MEG_1331|Drugs|betalactams|Class_A_betalactamases|BLAZ,2.6506024096385543%,0.02650602409638554
>MEG_1332|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.578313253012048%,0.14698795180722893
>MEG_1333|Drugs|betalactams|Class_A_betalactamases|BLAZ,5.421686746987952%,0.05421686746987952
>MEG_1335|Drugs|betalactams|Class_A_betalactamases|BLAZ,2.4096385542168677%,0.024096385542168676
>MEG_1336|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.24096385542168677%,0.0024096385542168677
>MEG_1337|Drugs|betalactams|Class_A_betalactamases|BLAZ,3.493975903614458%,0.03493975903614458
>MEG_1338|Drugs|betalactams|Class_A_betalactamases|BLAZ,3.614457831325301%,0.03975903614457831
>MEG_1339|Drugs|betalactams|Class_A_betalactamases|BLAZ,2.1686746987951806%,0.021686746987951807
>MEG_1340|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.0843373493975903%,0.010843373493975903
>MEG_1341|Drugs|betalactams|Class_A_betalactamases|BLAZ,16.02409638554217%,0.1650602409638554
>MEG_1343|Drugs|betalactams|Class_A_betalactamases|BLAZ,6.506024096385541%,0.06506024096385542
>MEG_1344|Drugs|betalactams|Class_A_betalactamases|BLAZ,27.228915662650603%,0.3096385542168675
>MEG_1345|Drugs|betalactams|Class_A_betalactamases|BLAZ,15.783132530120481%,0.17951807228915662
>MEG_1347|Drugs|betalactams|Class_A_betalactamases|BLAZ,11.566265060240964%,0.20120481927710843
>MEG_1348|Drugs|betalactams|Class_A_betalactamases|BLAZ,15.180722891566264%,0.15180722891566265
>MEG_1349|Drugs|betalactams|Class_A_betalactamases|BLAZ,11.566265060240964%,0.14819277108433734
>MEG_134|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,2.8384279475982535%,0.028384279475982533
>MEG_1350|Drugs|betalactams|Class_A_betalactamases|BLAZ,20.240963855421686%,0.22409638554216868
>MEG_1351|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.3253012048192772%,0.01325301204819277
>MEG_1353|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.216867469879519%,0.14216867469879518
>MEG_1354|Drugs|betalactams|Class_A_betalactamases|BLAZ,4.096385542168675%,0.04096385542168675
>MEG_1356|Drugs|betalactams|Class_A_betalactamases|BLAZ,29.759036144578317%,0.3301204819277108
>MEG_1357|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.8433734939759037%,0.008433734939759036
>MEG_135|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,1.0917030567685588%,0.010917030567685589
>MEG_1361|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.3614457831325301%,0.0036144578313253013
>MEG_1363|Drugs|betalactams|Class_A_betalactamases|BLAZ,24.216867469879517%,0.3132530120481928
>MEG_1364|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.3614457831325301%,0.0036144578313253013
>MEG_1365|Drugs|betalactams|Class_A_betalactamases|BLAZ,3.0120481927710845%,0.030120481927710843
>MEG_1368|Drugs|betalactams|Class_A_betalactamases|BLAZ,3.493975903614458%,0.03493975903614458
>MEG_1369|Drugs|betalactams|Class_A_betalactamases|BLAZ,2.0481927710843375%,0.020481927710843374
>MEG_136|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,2.18978102189781%,0.021897810218978103
>MEG_1371|Drugs|betalactams|Class_A_betalactamases|BLAZ,26.867469879518076%,0.3060240963855422
>MEG_1372|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.3614457831325301%,0.0036144578313253013
>MEG_1373|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.566265060240964%,0.01566265060240964
>MEG_1374|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.578313253012048%,0.14578313253012049
>MEG_1375|Drugs|betalactams|Class_A_betalactamases|BLAZ,45.903614457831324%,0.4602409638554217
>MEG_1376|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.216867469879519%,0.14216867469879518
>MEG_1378|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.9277108433734942%,0.021686746987951807
>MEG_1379|Drugs|betalactams|Class_A_betalactamases|BLAZ,3.132530120481928%,0.03132530120481928
>MEG_137|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,24.27007299270073%,0.2427007299270073
>MEG_1380|Drugs|betalactams|Class_A_betalactamases|BLAZ,32.28915662650602%,0.3228915662650602
>MEG_1381|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.6024096385542169%,0.006024096385542169
>MEG_1382|Drugs|betalactams|Class_A_betalactamases|BLAZ,3.734939759036145%,0.03734939759036145
>MEG_1383|Drugs|betalactams|Class_A_betalactamases|BLAZ,19.518072289156628%,0.19518072289156627
>MEG_1384|Drugs|betalactams|Class_A_betalactamases|BLAZ,15.180722891566264%,0.1578313253012048
>MEG_1385|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.216867469879519%,0.1530120481927711
>MEG_1386|Drugs|betalactams|Class_A_betalactamases|BLAZ,7.349397590361447%,0.07349397590361446
>MEG_1387|Drugs|betalactams|Class_A_betalactamases|BLAZ,13.132530120481928%,0.18313253012048192
>MEG_1388|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.216867469879519%,0.14216867469879518
>MEG_138|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,2.4390243902439024%,0.024390243902439025
>MEG_1392|Drugs|betalactams|Class_A_betalactamases|BLAZ,24.337349397590362%,0.2927710843373494
>MEG_1393|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.578313253012048%,0.14578313253012049
>MEG_1394|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.566265060240964%,0.01566265060240964
>MEG_1395|Drugs|betalactams|Class_A_betalactamases|BLAZ,17.83132530120482%,0.1783132530120482
>MEG_1396|Drugs|betalactams|Class_A_betalactamases|BLAZ,10.602409638554217%,0.14216867469879518
>MEG_1397|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.93975903614458%,0.15903614457831325
>MEG_1398|Drugs|betalactams|Class_A_betalactamases|BLAZ,15.180722891566264%,0.15180722891566265
>MEG_1399|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.9638554216867471%,0.00963855421686747
>MEG_13|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC2-PRIME,44.716981132075475%,0.44716981132075473
>MEG_1400|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.457831325301203%,0.14457831325301204
>MEG_1401|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.566265060240964%,0.01566265060240964
>MEG_1403|Drugs|betalactams|Class_A_betalactamases|BLAZ,5.662650602409639%,0.060240963855421686
>MEG_1404|Drugs|betalactams|Class_A_betalactamases|BLAZ,28.795180722891565%,0.3108433734939759
>MEG_1405|Drugs|betalactams|Class_A_betalactamases|BLAZ,5.903614457831325%,0.06867469879518072
>MEG_1406|Drugs|betalactams|Class_A_betalactamases|BLAZ,4.337349397590361%,0.04819277108433735
>MEG_1407|Drugs|betalactams|Class_A_betalactamases|BLAZ,3.784403669724771%,0.03784403669724771
>MEG_1408|Drugs|betalactams|Class_A_betalactamases|BLAZ,22.821100917431192%,0.2889908256880734
>MEG_1410|Drugs|betalactams|Class_A_betalactamases|BLAZ,7.454128440366972%,0.15137614678899083
>MEG_1411|Drugs|betalactams|Class_A_betalactamases|BLAZ,27.178899082568808%,0.2717889908256881
>MEG_1412|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.4973262032085561%,0.014973262032085561
>MEG_1413|Drugs|betalactams|Class_A_betalactamases|BLAZ,16.855203619909503%,0.16855203619909503
>MEG_1414|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.285714285714285%,0.14285714285714285
>MEG_1415|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.78343949044586%,0.017834394904458598
>MEG_1416|Drugs|betalactams|Class_A_betalactamases|BLAZ,27.951807228915666%,0.3301204819277108
>MEG_1417|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.819277108433734%,0.14819277108433734
>MEG_1418|Drugs|betalactams|Class_A_betalactamases|BLAZ,17.2289156626506%,0.19397590361445782
>MEG_1419|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.578313253012048%,0.14578313253012049
>MEG_1420|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.4457831325301205%,0.014457831325301205
>MEG_1422|Drugs|betalactams|Class_A_betalactamases|BLAZ,15.555555555555555%,0.15679012345679014
>MEG_1424|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.2048192771084338%,0.012048192771084338
>MEG_1425|Drugs|betalactams|Class_A_betalactamases|BLAZ,2.4096385542168677%,0.024096385542168676
>MEG_1426|Drugs|betalactams|Class_A_betalactamases|BLAZ,19.397590361445783%,0.19397590361445782
>MEG_1427|Drugs|betalactams|Class_A_betalactamases|BLAZ,7.590361445783132%,0.07590361445783132
>MEG_1428|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.7228915662650602%,0.007228915662650603
>MEG_1429|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.216867469879519%,0.1578313253012048
>MEG_1430|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.9638554216867471%,0.00963855421686747
>MEG_1431|Drugs|betalactams|Class_A_betalactamases|BLAZ,18.433734939759034%,0.3156626506024096
>MEG_1432|Drugs|betalactams|Class_A_betalactamases|BLAZ,3.734939759036145%,0.03734939759036145
>MEG_1435|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.3614457831325301%,0.0036144578313253013
>MEG_1436|Drugs|betalactams|Class_A_betalactamases|BLAZ,13.253012048192772%,0.15421686746987953
>MEG_1437|Drugs|betalactams|Class_A_betalactamases|BLAZ,3.493975903614458%,0.03493975903614458
>MEG_1438|Drugs|betalactams|Class_A_betalactamases|BLAZ,16.867469879518072%,0.1686746987951807
>MEG_1439|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.6024096385542169%,0.006024096385542169
>MEG_143|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.7504690431519699%,0.0075046904315197
>MEG_1440|Drugs|betalactams|Class_A_betalactamases|BLAZ,4.9397590361445785%,0.04939759036144578
>MEG_1441|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.6024096385542169%,0.006024096385542169
