GeneIdx,PercentGeneCovered,AverageKMerDepth
>MEG_1224|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|BEPD,12.73344651952462%,0.1273344651952462
>MEG_1225|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|BEPE,3.949044585987261%,0.03949044585987261
>MEG_1226|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|BEPF,21.803278688524593%,0.2180327868852459
>MEG_1227|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|BEPG,0.1869741352446245%,0.001869741352446245
>MEG_1228|Drugs|betalactams|Class_A_betalactamases|BES,0.8111239860950173%,0.012746234067207415
>MEG_1229|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|BEXA,5.47112462006079%,0.0911854103343465
>MEG_122|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,8.719851576994433%,0.10760667903525047
>MEG_1230|Metals|Iron_resistance|Iron_resistance_protein|BFRA,26.07758620689655%,0.2823275862068966
>MEG_1231|Metals|Copper_resistance|Copper_resistance_regulator|BHSA,53.30578512396694%,0.5330578512396694
>MEG_1232|Drugs|betalactams|Class_A_betalactamases|BIC,15.765247410817032%,0.15765247410817032
>MEG_1233|Drugs|betalactams|Class_C_betalactamases|BIL,14.513274336283185%,0.14513274336283186
>MEG_1234|Drugs|betalactams|Class_B_betalactamases|BJP1,1.9562715765247412%,0.019562715765247412
>MEG_1235|Drugs|betalactams|Class_B_betalactamases|BJP1,14.959723820483314%,0.14959723820483314
>MEG_1236|Drugs|betalactams|Class_A_betalactamases|BKC,1.9122609673790776%,0.019122609673790775
>MEG_1237|Drugs|betalactams|Class_A_betalactamases|BLA1,1.5317286652078774%,0.015317286652078774
>MEG_1238|Drugs|betalactams|Class_B_betalactamases|BLA2,23.841059602649008%,0.3125827814569536
>MEG_1239|Drugs|betalactams|Class_A_betalactamases|BLAA,3.9125431530494823%,0.039125431530494824
>MEG_123|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,1.1764705882352942%,0.011764705882352941
>MEG_1240|Drugs|betalactams|Class_A_betalactamases|BLAA,15.35796766743649%,0.1535796766743649
>MEG_1241|Drugs|betalactams|Class_A_betalactamases|BLAA,14.729574223245109%,0.1472957422324511
>MEG_1242|Drugs|betalactams|Class_A_betalactamases|BLAA,4.405286343612335%,0.04405286343612335
>MEG_1243|Drugs|betalactams|Class_A_betalactamases|BLAA,13.992172211350292%,0.13992172211350293
>MEG_1244|Drugs|betalactams|Class_A_betalactamases|BLAA,3.389830508474576%,0.03389830508474576
>MEG_1245|Drugs|betalactams|Class_A_betalactamases|BLAA,14.154200230149597%,0.15420023014959724
>MEG_1246|Drugs|betalactams|Class_A_betalactamases|BLAA,14.840637450199203%,0.14840637450199204
>MEG_1247|Drugs|betalactams|Class_A_betalactamases|BLAA,1.2708498808578237%,0.012708498808578236
>MEG_1248|Drugs|betalactams|Class_A_betalactamases|BLAA,13.578826237054084%,0.13578826237054084
>MEG_1249|Drugs|betalactams|Class_A_betalactamases|BLAA,0.3575685339690107%,0.003575685339690107
>MEG_124|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,27.695560253699792%,0.2769556025369979
>MEG_1250|Drugs|betalactams|Class_B_betalactamases|BLAB,0.4935834155972359%,0.004935834155972359
>MEG_1251|Drugs|betalactams|Class_B_betalactamases|BLAB,2.588555858310627%,0.025885558583106268
>MEG_1252|Drugs|betalactams|Class_B_betalactamases|BLAB,3.4059945504087197%,0.0340599455040872
>MEG_1253|Drugs|betalactams|Class_B_betalactamases|BLAB,13.760217983651227%,0.19346049046321526
>MEG_1255|Drugs|betalactams|Class_B_betalactamases|BLAB,8.71934604904632%,0.08719346049046321
>MEG_1256|Drugs|betalactams|Class_B_betalactamases|BLAB,4.632152588555858%,0.04632152588555858
>MEG_1257|Drugs|betalactams|Class_B_betalactamases|BLAB,1.9073569482288828%,0.01907356948228883
>MEG_1258|Drugs|betalactams|Class_B_betalactamases|BLAB,28.18057455540356%,0.3337893296853625
>MEG_1259|Drugs|betalactams|Class_B_betalactamases|BLAB,16.076294277929154%,0.16076294277929154
>MEG_125|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,1.2987012987012987%,0.012987012987012988
>MEG_1260|Drugs|betalactams|Class_B_betalactamases|BLAB,5.177111716621254%,0.051771117166212535
>MEG_1261|Drugs|betalactams|Class_B_betalactamases|BLAB,1.6348773841961852%,0.01634877384196185
>MEG_1262|Drugs|betalactams|Class_B_betalactamases|BLAB,16.27906976744186%,0.16963064295485636
>MEG_1263|Drugs|betalactams|Class_B_betalactamases|BLAB,13.269493844049249%,0.19425444596443228
>MEG_1265|Drugs|betalactams|Class_B_betalactamases|BLAB,3.9726027397260277%,0.03972602739726028
>MEG_1266|Drugs|betalactams|Class_B_betalactamases|BLAB,32.561307901907355%,0.32561307901907355
>MEG_1267|Drugs|betalactams|Class_B_betalactamases|BLAB,36.935704514363884%,0.3789329685362517
>MEG_1268|Drugs|betalactams|Class_B_betalactamases|BLAB,1.226158038147139%,0.01226158038147139
>MEG_1269|Drugs|betalactams|Class_B_betalactamases|BLAB,2.7247956403269753%,0.027247956403269755
>MEG_126|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,9.090909090909092%,0.09090909090909091
>MEG_1270|Drugs|betalactams|Class_C_betalactamases|BLAC,6.95807314897413%,0.10883140053523639
>MEG_1271|Drugs|betalactams|Class_C_betalactamases|BLAC,1.8340611353711789%,0.01834061135371179
>MEG_1272|Drugs|betalactams|Class_A_betalactamases|BLACRP,0.23094688221709006%,0.0023094688221709007
>MEG_1275|Drugs|betalactams|Class_C_betalactamases|BLAEC,13.953488372093023%,0.14311270125223613
>MEG_1276|Drugs|betalactams|Class_C_betalactamases|BLAEC,1.1627906976744187%,0.011627906976744186
>MEG_1277|Drugs|betalactams|Class_C_betalactamases|BLAEC,0.4472271914132379%,0.004472271914132379
>MEG_1278|Drugs|betalactams|Class_C_betalactamases|BLAEC,0.9838998211091234%,0.009838998211091235
>MEG_1279|Drugs|betalactams|Class_C_betalactamases|BLAEC,0.4472271914132379%,0.004472271914132379
>MEG_127|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,3.153988868274583%,0.03153988868274583
>MEG_1280|Drugs|betalactams|Class_C_betalactamases|BLAEC,11.091234347048301%,0.11270125223613596
>MEG_1281|Drugs|betalactams|Class_C_betalactamases|BLAEC,10.73345259391771%,0.1073345259391771
>MEG_1282|Drugs|betalactams|Class_C_betalactamases|BLAEC,13.237924865831843%,0.1449016100178891
>MEG_1283|Drugs|betalactams|Class_C_betalactamases|BLAEC,1.6994633273703041%,0.01699463327370304
>MEG_1284|Drugs|betalactams|Class_C_betalactamases|BLAEC,3.1305903398926653%,0.03667262969588551
>MEG_1285|Drugs|betalactams|Class_B_betalactamases|BLAECM,0.33482142857142855%,0.0033482142857142855
>MEG_1286|Drugs|betalactams|Class_A_betalactamases|BLAF,13.693901035673187%,0.13693901035673187
>MEG_1287|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,6.575342465753424%,0.06575342465753424
>MEG_1288|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,1.3245033112582782%,0.013245033112582781
>MEG_1289|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,34.24657534246575%,0.35342465753424657
>MEG_128|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.927643784786642%,0.00927643784786642
>MEG_1290|Drugs|betalactams|Class_A_betalactamases|BLAL,13.721413721413722%,0.13721413721413722
>MEG_1292|Drugs|betalactams|Class_A_betalactamases|BLAL,0.7276507276507277%,0.007276507276507277
>MEG_1293|Drugs|betalactams|Class_A_betalactamases|BLAP,13.766519823788546%,0.13766519823788545
>MEG_1294|Drugs|betalactams|Class_A_betalactamases|BLAP,0.7709251101321586%,0.007709251101321586
>MEG_1295|Drugs|betalactams|Class_A_betalactamases|BLAPAM,1.179245283018868%,0.01179245283018868
>MEG_1296|Drugs|betalactams|Class_B_betalactamases|BLAPLA,24.88372093023256%,0.28255813953488373
>MEG_1297|Drugs|betalactams|Class_B_betalactamases|BLAPLA,15.11627906976744%,0.1511627906976744
>MEG_1298|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,0.622876557191393%,0.00622876557191393
>MEG_1300|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,1.320321469575201%,0.01320321469575201
>MEG_1301|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,1.7221584385763489%,0.01722158438576349
>MEG_1303|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,2.627070245573958%,0.026270702455739578
>MEG_1304|Drugs|betalactams|Class_A_betalactamases|BLAS,2.3094688221709005%,0.023094688221709007
>MEG_1305|Drugs|betalactams|Class_A_betalactamases|BLASGM,1.312910284463895%,0.01312910284463895
>MEG_1306|Drugs|betalactams|Class_A_betalactamases|BLASGM,12.910284463894966%,0.12910284463894967
>MEG_1307|Drugs|betalactams|Class_A_betalactamases|BLASGM,0.10940919037199125%,0.0010940919037199124
>MEG_1308|Drugs|betalactams|Class_A_betalactamases|BLASGM,12.947368421052632%,0.1431578947368421
>MEG_1309|Drugs|betalactams|Class_A_betalactamases|BLASGM,4.870466321243523%,0.04870466321243523
>MEG_130|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,21.89239332096475%,0.2189239332096475
>MEG_1310|Drugs|betalactams|Class_A_betalactamases|BLASGM,1.1398963730569949%,0.011398963730569948
>MEG_1311|Drugs|betalactams|Class_A_betalactamases|BLASGM,13.367875647668392%,0.13367875647668392
>MEG_1312|Drugs|betalactams|Class_A_betalactamases|BLASGM,1.4130434782608696%,0.014130434782608696
>MEG_1313|Drugs|betalactams|Class_A_betalactamases|BLASME,1.2658227848101267%,0.012658227848101266
>MEG_1315|Drugs|betalactams|Class_A_betalactamases|BLASME,25.31645569620253%,0.27502876869965476
>MEG_1317|Drugs|betalactams|Class_A_betalactamases|BLASME,9.205983889528193%,0.09205983889528194
>MEG_1318|Drugs|betalactams|Class_A_betalactamases|BLASME,26.11408199643494%,0.33511586452762926
>MEG_1319|Drugs|betalactams|Class_A_betalactamases|BLASME,10.96234309623431%,0.1096234309623431
>MEG_131|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,25.97402597402597%,0.2912801484230056
>MEG_1320|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.216867469879519%,0.14216867469879518
>MEG_1321|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.24096385542168677%,0.0024096385542168677
>MEG_1322|Drugs|betalactams|Class_A_betalactamases|BLAZ,3.349282296650718%,0.03349282296650718
>MEG_1323|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.7942583732057416%,0.017942583732057416
>MEG_1324|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.337349397590362%,0.14337349397590363
>MEG_1325|Drugs|betalactams|Class_A_betalactamases|BLAZ,4.216867469879518%,0.04216867469879518
>MEG_1327|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.216867469879519%,0.14216867469879518
>MEG_1328|Drugs|betalactams|Class_A_betalactamases|BLAZ,18.433734939759034%,0.18433734939759036
>MEG_1329|Drugs|betalactams|Class_A_betalactamases|BLAZ,31.44578313253012%,0.43253012048192774
>MEG_1330|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.566265060240964%,0.01566265060240964
>MEG_1331|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.566265060240964%,0.01566265060240964
>MEG_1332|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.337349397590362%,0.14337349397590363
>MEG_1333|Drugs|betalactams|Class_A_betalactamases|BLAZ,5.542168674698795%,0.05542168674698795
>MEG_1334|Drugs|betalactams|Class_A_betalactamases|BLAZ,2.891566265060241%,0.02891566265060241
>MEG_1335|Drugs|betalactams|Class_A_betalactamases|BLAZ,3.614457831325301%,0.04216867469879518
>MEG_1337|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.337349397590362%,0.14337349397590363
>MEG_1338|Drugs|betalactams|Class_A_betalactamases|BLAZ,2.0481927710843375%,0.024096385542168676
>MEG_1339|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.8433734939759037%,0.008433734939759036
>MEG_133|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,1.7467248908296942%,0.017467248908296942
>MEG_1340|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.7228915662650602%,0.007228915662650603
>MEG_1341|Drugs|betalactams|Class_A_betalactamases|BLAZ,2.5301204819277108%,0.02530120481927711
>MEG_1342|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.566265060240964%,0.01566265060240964
>MEG_1343|Drugs|betalactams|Class_A_betalactamases|BLAZ,3.132530120481928%,0.03132530120481928
>MEG_1345|Drugs|betalactams|Class_A_betalactamases|BLAZ,2.6506024096385543%,0.02650602409638554
>MEG_1347|Drugs|betalactams|Class_A_betalactamases|BLAZ,3.734939759036145%,0.03734939759036145
>MEG_1348|Drugs|betalactams|Class_A_betalactamases|BLAZ,16.265060240963855%,0.1674698795180723
>MEG_1349|Drugs|betalactams|Class_A_betalactamases|BLAZ,17.349397590361445%,0.17349397590361446
>MEG_134|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,1.0917030567685588%,0.010917030567685589
>MEG_1350|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.8433734939759037%,0.008433734939759036
>MEG_1351|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.24096385542168677%,0.0024096385542168677
>MEG_1352|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.8433734939759037%,0.008433734939759036
>MEG_1354|Drugs|betalactams|Class_A_betalactamases|BLAZ,29.397590361445786%,0.3024096385542169
>MEG_1355|Drugs|betalactams|Class_A_betalactamases|BLAZ,31.807228915662648%,0.3204819277108434
>MEG_1356|Drugs|betalactams|Class_A_betalactamases|BLAZ,39.51807228915663%,0.4469879518072289
>MEG_1357|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.457831325301203%,0.18795180722891566
>MEG_1359|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.24096385542168677%,0.0024096385542168677
>MEG_135|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,1.0917030567685588%,0.010917030567685589
>MEG_1360|Drugs|betalactams|Class_A_betalactamases|BLAZ,28.55421686746988%,0.2891566265060241
>MEG_1361|Drugs|betalactams|Class_A_betalactamases|BLAZ,2.1686746987951806%,0.021686746987951807
>MEG_1362|Drugs|betalactams|Class_A_betalactamases|BLAZ,15.421686746987953%,0.15421686746987953
>MEG_1363|Drugs|betalactams|Class_A_betalactamases|BLAZ,2.1686746987951806%,0.021686746987951807
>MEG_1365|Drugs|betalactams|Class_A_betalactamases|BLAZ,27.469879518072286%,0.3228915662650602
>MEG_1366|Drugs|betalactams|Class_A_betalactamases|BLAZ,2.7710843373493974%,0.027710843373493974
>MEG_1367|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.566265060240964%,0.01566265060240964
>MEG_1368|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.9277108433734942%,0.01927710843373494
>MEG_1369|Drugs|betalactams|Class_A_betalactamases|BLAZ,2.4096385542168677%,0.024096385542168676
>MEG_136|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,2.3722627737226274%,0.023722627737226276
>MEG_1370|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.2048192771084338%,0.012048192771084338
>MEG_1371|Drugs|betalactams|Class_A_betalactamases|BLAZ,28.795180722891565%,0.28795180722891567
>MEG_1372|Drugs|betalactams|Class_A_betalactamases|BLAZ,3.132530120481928%,0.03132530120481928
>MEG_1374|Drugs|betalactams|Class_A_betalactamases|BLAZ,32.28915662650602%,0.4686746987951807
>MEG_1377|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.4457831325301205%,0.014457831325301205
>MEG_1378|Drugs|betalactams|Class_A_betalactamases|BLAZ,18.433734939759034%,0.18433734939759036
>MEG_1379|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.6867469879518073%,0.016867469879518072
>MEG_137|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,24.27007299270073%,0.2427007299270073
>MEG_1380|Drugs|betalactams|Class_A_betalactamases|BLAZ,6.626506024096386%,0.06626506024096386
>MEG_1381|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.3614457831325301%,0.0036144578313253013
>MEG_1382|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.3253012048192772%,0.01325301204819277
>MEG_1383|Drugs|betalactams|Class_A_betalactamases|BLAZ,20.481927710843372%,0.20481927710843373
>MEG_1384|Drugs|betalactams|Class_A_betalactamases|BLAZ,2.5301204819277108%,0.02530120481927711
>MEG_1386|Drugs|betalactams|Class_A_betalactamases|BLAZ,22.771084337349397%,0.23373493975903614
>MEG_1387|Drugs|betalactams|Class_A_betalactamases|BLAZ,4.578313253012048%,0.04578313253012048
>MEG_1388|Drugs|betalactams|Class_A_betalactamases|BLAZ,3.132530120481928%,0.03132530120481928
>MEG_1389|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.8433734939759037%,0.008433734939759036
>MEG_138|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,1.876172607879925%,0.01876172607879925
>MEG_1390|Drugs|betalactams|Class_A_betalactamases|BLAZ,12.168674698795181%,0.14337349397590363
>MEG_1393|Drugs|betalactams|Class_A_betalactamases|BLAZ,17.10843373493976%,0.17710843373493976
>MEG_1394|Drugs|betalactams|Class_A_betalactamases|BLAZ,15.66265060240964%,0.1566265060240964
>MEG_1395|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.216867469879519%,0.14216867469879518
>MEG_1396|Drugs|betalactams|Class_A_betalactamases|BLAZ,19.759036144578314%,0.28433734939759037
>MEG_1397|Drugs|betalactams|Class_A_betalactamases|BLAZ,2.4096385542168677%,0.024096385542168676
>MEG_1398|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.9638554216867471%,0.00963855421686747
>MEG_13|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC2-PRIME,44.716981132075475%,0.44716981132075473
>MEG_1400|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.8072289156626504%,0.018072289156626505
>MEG_1401|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.0843373493975903%,0.010843373493975903
>MEG_1402|Drugs|betalactams|Class_A_betalactamases|BLAZ,2.289156626506024%,0.02289156626506024
>MEG_1404|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.337349397590362%,0.14337349397590363
>MEG_1405|Drugs|betalactams|Class_A_betalactamases|BLAZ,5.783132530120482%,0.05783132530120482
>MEG_1406|Drugs|betalactams|Class_A_betalactamases|BLAZ,11.566265060240964%,0.14216867469879518
>MEG_1407|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.105504587155963%,0.14908256880733944
>MEG_1408|Drugs|betalactams|Class_A_betalactamases|BLAZ,15.711009174311927%,0.15711009174311927
>MEG_1409|Drugs|betalactams|Class_A_betalactamases|BLAZ,4.2431192660550465%,0.04243119266055046
>MEG_140|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0.5628517823639775%,0.005628517823639775
>MEG_1410|Drugs|betalactams|Class_A_betalactamases|BLAZ,16.857798165137613%,0.29701834862385323
>MEG_1411|Drugs|betalactams|Class_A_betalactamases|BLAZ,2.981651376146789%,0.02981651376146789
>MEG_1412|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.4973262032085561%,0.014973262032085561
>MEG_1413|Drugs|betalactams|Class_A_betalactamases|BLAZ,25.565610859728505%,0.2828054298642534
>MEG_1414|Drugs|betalactams|Class_A_betalactamases|BLAZ,4.081632653061225%,0.04081632653061224
>MEG_1415|Drugs|betalactams|Class_A_betalactamases|BLAZ,7.770700636942675%,0.07770700636942675
>MEG_1416|Drugs|betalactams|Class_A_betalactamases|BLAZ,3.3734939759036147%,0.033734939759036145
>MEG_1417|Drugs|betalactams|Class_A_betalactamases|BLAZ,31.204819277108438%,0.3228915662650602
>MEG_1418|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.216867469879519%,0.14216867469879518
>MEG_1419|Drugs|betalactams|Class_A_betalactamases|BLAZ,15.66265060240964%,0.16265060240963855
>MEG_1420|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.578313253012048%,0.14578313253012049
>MEG_1421|Drugs|betalactams|Class_A_betalactamases|BLAZ,2.1686746987951806%,0.021686746987951807
>MEG_1422|Drugs|betalactams|Class_A_betalactamases|BLAZ,25.555555555555554%,0.2962962962962963
>MEG_1424|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.2048192771084338%,0.012048192771084338
>MEG_1425|Drugs|betalactams|Class_A_betalactamases|BLAZ,25.542168674698797%,0.2927710843373494
>MEG_1426|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.48192771084337355%,0.004819277108433735
>MEG_1427|Drugs|betalactams|Class_A_betalactamases|BLAZ,15.66265060240964%,0.1566265060240964
>MEG_1428|Drugs|betalactams|Class_A_betalactamases|BLAZ,2.0481927710843375%,0.020481927710843374
>MEG_1429|Drugs|betalactams|Class_A_betalactamases|BLAZ,14.578313253012048%,0.1614457831325301
>MEG_142|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,22.138836772983115%,0.22138836772983114
>MEG_1430|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.6867469879518073%,0.016867469879518072
>MEG_1431|Drugs|betalactams|Class_A_betalactamases|BLAZ,1.4457831325301205%,0.014457831325301205
>MEG_1432|Drugs|betalactams|Class_A_betalactamases|BLAZ,10.602409638554217%,0.1686746987951807
